id,produto,ano,valor,categoria,product_id
35,Vinho leve,1996,0,DERIVADOS,630a3f82-e640-413f-8236-219e687da744
36,Vinho licoroso,1996,0,DERIVADOS,c749ff04-faa8-4cc6-b649-224425db837e
37,Brandy,1996,0,DERIVADOS,4f96cc8f-702c-4a6b-9f15-dcc68b5c50b7
38,Destilado,1996,0,DERIVADOS,7a823d17-4e2c-421e-a793-524ed06645e3
39,Bagaceira,1996,0,DERIVADOS,77fe9582-0b58-499b-afca-586bd6e4bd96
40,Licor de bagaceira,1996,0,DERIVADOS,970ce8cf-1d46-4ef0-8c27-afafc8516f6e
41,Vinagre,1996,0,DERIVADOS,d5779a6a-632a-4ff3-90e1-92f6cd2fc768
42,Borra líquida,1996,0,DERIVADOS,de9d2e76-c478-4f42-b450-1b08aa869463
43,Borra seca,1996,0,DERIVADOS,f8787e5c-b4bf-47ae-b26d-bd3566c2a2f9
44,Vinho Composto,1996,0,DERIVADOS,adad3302-0e5d-49ed-b51d-2c35c0d14b55
45,Pisco,1996,0,DERIVADOS,3a6e4a48-3e25-42fd-9e15-b1377e5c7fe1
46,Vinho orgânico,1996,351426,DERIVADOS,ff395d6a-670a-4c53-90ee-6564637a689d
47,Espumante orgânico,1996,0,DERIVADOS,8099b83f-ecf4-403b-a6e2-d1f80d479026
48,Destilado alcoólico simples de bagaceira ,1996,0,DERIVADOS,2133551b-779d-4c88-99dc-9aee01eef39e
49,Vinho acidificado ,1996,0,DERIVADOS,9940635a-b472-41e5-9b15-a033842004e4
50,Mosto parcialmente fermentado ,1996,0,DERIVADOS,ee2af5a2-dca7-4109-9602-783fe1786233
51,Outros derivados,1996,0,DERIVADOS,7c26fa4f-64c0-4ac4-b8d8-11aace006674
2,Tinto,1997,116458841,VINHO DE MESA,ea1aff80-993d-4f36-beac-a378c8d873d6
3,Branco,1997,41842945,VINHO DE MESA,17ea0449-c2d9-4f58-b98e-d2fc3b3390f5
4,Rosado,1997,24514261,VINHO DE MESA,7e61a673-95e1-4634-988f-0e6a38446734
6,Tinto,1997,12590647,VINHO FINO DE MESA (VINÍFERA),7ee1fde1-4668-4903-9f33-34ddc07bab80
7,Branco,1997,33792167,VINHO FINO DE MESA (VINÍFERA),165dd8d1-a589-4d40-8055-7e02c798072b
8,Rosado,1997,605600,VINHO FINO DE MESA (VINÍFERA),5f4ff342-45b6-4f6f-9ecf-898296d29785
10,Suco de uva integral,1997,2884969,SUCO,5a9eaa93-875d-44d3-81d6-141eaf77ddcd
11,Suco de uva concentrado,1997,10524045,SUCO,c68e541e-5e84-44d2-9865-18f1d576397a
12,Suco de uva adoçado,1997,0,SUCO,d26f9575-cadb-48a1-a702-231bdb6bc7d0
13,Suco de uva orgânico,1997,0,SUCO,7965ff9c-6ec3-49ba-a155-202d8271cfbc
14,Suco de uva reconstituído,1997,0,SUCO,0622586b-c791-48bf-a200-9d6da53699cd
16,Espumante,1997,0,DERIVADOS,6cc0b27d-cab6-4bcd-884b-7f80443fe378
17,Espumante moscatel,1997,0,DERIVADOS,9ef46ba7-2612-4475-9bfd-4a961a1b0192
18,Base espumante,1997,0,DERIVADOS,6d06da5e-a3e1-4263-9b66-1b2219e9a8bd
19,Base espumante moscatel,1997,0,DERIVADOS,ab83e73d-f89a-45f8-8640-fb814e06b61e
20,Base Champenoise champanha,1997,0,DERIVADOS,40e6d3ba-4eff-4699-aec6-15ecbbfe7969
21,Base Charmat champanha,1997,0,DERIVADOS,1aa2a4c3-b4b1-4acb-981a-0d59762b5632
22,Bebida de uva,1997,0,DERIVADOS,259ef93e-4142-4548-80a3-5471f9d4d1e2
23,Polpa de uva,1997,0,DERIVADOS,7b85fab5-fd71-48cf-8ede-a8119ccbbd7c
24,Mosto simples,1997,19066000,DERIVADOS,6ea9ed98-357c-4cd0-a77b-0b608056e758
25,Mosto concentrado,1997,490000,DERIVADOS,15124134-ef1d-4d5e-82e8-94fa4b1f486c
26,Mosto de uva com bagaço,1997,0,DERIVADOS,fb901b67-82a4-4d73-9cbf-59739ea5b674
27,Mosto dessulfitado,1997,0,DERIVADOS,381121f3-b9a3-46d4-bfc8-585589cc83a0
28,Mistelas,1997,0,DERIVADOS,8e8ca550-84a7-467c-a300-efc5f43c7d12
29,Néctar de uva,1997,0,DERIVADOS,23a49ec6-2050-438d-bbdb-1ea108de0cf7
30,Licorosos,1997,0,DERIVADOS,8ea756d2-8099-46a5-a8ec-74fe8bc79d56
31,Compostos,1997,0,DERIVADOS,09adb36a-e3a7-4a5f-a7de-2325a920000d
32,Jeropiga,1997,0,DERIVADOS,fb7b1492-1405-4bd2-b7f5-cfec1cf128f5
33,Filtrado,1997,0,DERIVADOS,c757b4f5-bd75-4bad-94c7-2c87650a79ea
34,Frisante,1997,0,DERIVADOS,825e2383-afe7-4013-bbde-afafe0e9fc40
35,Vinho leve,1997,0,DERIVADOS,6c82be57-9103-41e4-8866-21811b81f262
36,Vinho licoroso,1997,0,DERIVADOS,07d23bf3-96e4-4e99-8b2d-36a4cb082ff0
37,Brandy,1997,0,DERIVADOS,523cbf39-a3ef-4bf2-87ff-e8f12c9255ed
38,Destilado,1997,0,DERIVADOS,bc83c342-0e3c-4c1a-b1ab-56989302d9f2
39,Bagaceira,1997,0,DERIVADOS,3ae68316-02eb-47df-abc6-103e61f110af
40,Licor de bagaceira,1997,0,DERIVADOS,36e986cd-0d61-47fb-943b-3f0658d42eb9
41,Vinagre,1997,0,DERIVADOS,67ac1314-c39a-4aca-8e71-2795b11139bf
42,Borra líquida,1997,0,DERIVADOS,50d8eb4b-05a8-46ba-a172-78561dfd557c
43,Borra seca,1997,0,DERIVADOS,12628968-3910-4d49-afb9-64139542cbf5
44,Vinho Composto,1997,0,DERIVADOS,906a4ec2-2a45-4b8a-8ae1-46609b98a147
45,Pisco,1997,0,DERIVADOS,20711065-a690-4a99-95fb-1060249c3d82
46,Vinho orgânico,1997,4997317,DERIVADOS,2c57b39b-f70f-4004-896f-da56a1fcff9b
47,Espumante orgânico,1997,0,DERIVADOS,e2056bc1-5ffc-478c-a47a-7ab43e20dc3e
48,Destilado alcoólico simples de bagaceira ,1997,0,DERIVADOS,db409eb0-7d42-4667-a63d-4325df01f13a
49,Vinho acidificado ,1997,0,DERIVADOS,5933eae1-7b0d-4b41-8482-52f236727400
50,Mosto parcialmente fermentado ,1997,0,DERIVADOS,6274ec4b-7c53-414f-8648-ce8ef956f904
51,Outros derivados,1997,0,DERIVADOS,d8eddf80-d5b1-49cc-8ef3-edba7d7e8cf4
2,Tinto,1998,102127865,VINHO DE MESA,2b37ceac-52a2-4aa6-90a4-7e9004f6f6e5
3,Branco,1998,32140249,VINHO DE MESA,d8f0760b-57df-42b3-bb6c-c5c518b75dbe
4,Rosado,1998,16546829,VINHO DE MESA,4022b8bf-522c-402f-9be0-9d242bce1493
6,Tinto,1998,8716140,VINHO FINO DE MESA (VINÍFERA),03d5a64f-55c1-44e5-8427-caeb7f230a91
7,Branco,1998,24384090,VINHO FINO DE MESA (VINÍFERA),f0b435cf-af5d-4aa9-83ba-9775f71ce78d
8,Rosado,1998,798400,VINHO FINO DE MESA (VINÍFERA),de3f2c29-24e7-43c9-8887-018dff4aa234
10,Suco de uva integral,1998,3904186,SUCO,08efb57b-a22a-4999-9b5f-196f5bf895aa
11,Suco de uva concentrado,1998,10000000,SUCO,f6cb9fd7-5cc7-4307-b80e-af7a2908534b
12,Suco de uva adoçado,1998,0,SUCO,c18635b1-c6f1-4fe2-8e3e-591e8c72a645
13,Suco de uva orgânico,1998,0,SUCO,504c4d15-c8e7-403f-8bcd-098fd3ce52f7
14,Suco de uva reconstituído,1998,0,SUCO,33723f5f-4b45-412f-bdb1-c71d7f08a5a6
16,Espumante,1998,0,DERIVADOS,a5e69d55-ac06-45fb-8252-0f1e965af4b3
17,Espumante moscatel,1998,0,DERIVADOS,9f280576-ec7b-4f45-8f37-3351e94100c2
18,Base espumante,1998,0,DERIVADOS,d8933795-0b31-4e94-9355-8c44bc87ed0f
19,Base espumante moscatel,1998,0,DERIVADOS,93f6a9c4-7b21-4269-99d0-d2f2df815522
20,Base Champenoise champanha,1998,0,DERIVADOS,adc726ab-f15c-4990-a109-f34e110ed451
21,Base Charmat champanha,1998,0,DERIVADOS,9fb2ebd7-c662-4f0a-a478-5c11fabac469
22,Bebida de uva,1998,0,DERIVADOS,22b57fd2-b197-4834-9847-5dd7c9be83a5
23,Polpa de uva,1998,0,DERIVADOS,29460692-be7b-413b-a8d8-8b820a9517d0
24,Mosto simples,1998,11046570,DERIVADOS,897bc222-42d6-4f9e-9633-039e14549085
25,Mosto concentrado,1998,381000,DERIVADOS,d5e1d961-3942-462b-8e12-d9e290201b8d
26,Mosto de uva com bagaço,1998,0,DERIVADOS,7cd6707c-dc1a-4adc-8cbc-e3ce8df58f82
27,Mosto dessulfitado,1998,0,DERIVADOS,afcbf58f-953d-4701-88cd-9c68c8124f9f
28,Mistelas,1998,0,DERIVADOS,99cca8cb-84f1-44b5-87b3-1ecf16866c4b
29,Néctar de uva,1998,0,DERIVADOS,0c26d35b-059a-4057-b2cb-72dec56b05c8
30,Licorosos,1998,0,DERIVADOS,a6f07a67-0156-4033-9941-ebf2fe7505a7
31,Compostos,1998,0,DERIVADOS,926ebcfb-688b-445b-9115-43fb6f68b3a3
32,Jeropiga,1998,0,DERIVADOS,fd742ace-11f3-40a4-a673-44475b5ecc55
33,Filtrado,1998,0,DERIVADOS,983f3318-e97c-4858-8b65-6bcdba7b35b2
34,Frisante,1998,0,DERIVADOS,715f3069-22da-447a-a986-ad33cee45161
35,Vinho leve,1998,0,DERIVADOS,4e5e532c-b4fb-4b9d-849a-6d6a14229ae2
36,Vinho licoroso,1998,0,DERIVADOS,5f9b361c-f6bc-466b-b913-e3ab944f6539
37,Brandy,1998,0,DERIVADOS,af40bacf-6187-49c6-aceb-eae4575ec453
38,Destilado,1998,0,DERIVADOS,af88f9a4-8db2-43b3-8d92-2e0c206d8232
39,Bagaceira,1998,0,DERIVADOS,20434fec-cc4f-4773-adeb-e6c0e8210959
40,Licor de bagaceira,1998,0,DERIVADOS,de090916-35ca-4738-ab0a-a5c1198583ae
41,Vinagre,1998,0,DERIVADOS,366c8653-0c08-421c-91af-320a8e77819a
42,Borra líquida,1998,0,DERIVADOS,9f9858ac-ddb9-445a-a5d3-f174d07f6178
43,Borra seca,1998,0,DERIVADOS,8c19674c-7061-48f4-90be-a993856a5753
44,Vinho Composto,1998,0,DERIVADOS,da88b9eb-85e4-4e36-94dd-34422784782f
45,Pisco,1998,0,DERIVADOS,2c4f117d-0837-4a43-a757-cd675844f2c9
46,Vinho orgânico,1998,3265781,DERIVADOS,1e269593-eab9-43c5-8d3c-523b24fa77c2
47,Espumante orgânico,1998,0,DERIVADOS,cefdb0c5-193e-4aba-b798-4cba055b61e9
48,Destilado alcoólico simples de bagaceira ,1998,0,DERIVADOS,fe78dbc7-9b18-4772-bd10-1e143282f3be
49,Vinho acidificado ,1998,0,DERIVADOS,2ed50d0e-ba32-4006-a3af-882acede51e4
50,Mosto parcialmente fermentado ,1998,0,DERIVADOS,f632947c-5aed-463d-9adb-465dfa03d2de
51,Outros derivados,1998,0,DERIVADOS,4b3c3f05-a90c-466b-9ddc-23a22eeafac9
2,Tinto,1999,168149414,VINHO DE MESA,02cdc9f1-7eae-4eaf-b0e2-4e32da6b370e
3,Branco,1999,42528150,VINHO DE MESA,2b63ca1b-c52e-4ee8-bf43-50d9b73ebd6c
4,Rosado,1999,15843212,VINHO DE MESA,cace692a-227b-4d7b-b4cb-0f243d91d0fa
6,Tinto,1999,14640657,VINHO FINO DE MESA (VINÍFERA),6c79b3f7-bb41-497d-b2db-289f76125114
7,Branco,1999,30674840,VINHO FINO DE MESA (VINÍFERA),911d5cb8-ef6f-48e2-94c7-40152d2c6098
8,Rosado,1999,515000,VINHO FINO DE MESA (VINÍFERA),78517dab-da79-48a5-a3fc-d14a59cff6e4
10,Suco de uva integral,1999,4132303,SUCO,3508a15a-027f-4427-b8ba-897bb497900d
11,Suco de uva concentrado,1999,11400000,SUCO,3038b335-3819-43d9-990a-d91c7b15a3a1
12,Suco de uva adoçado,1999,0,SUCO,0a47b19a-83c7-4bbb-a3e0-4ea599a03439
13,Suco de uva orgânico,1999,0,SUCO,65c70ebc-994b-41e2-b1ae-66d71cf64b31
14,Suco de uva reconstituído,1999,0,SUCO,b71ab230-c7c5-4704-bd99-9e051a821c38
16,Espumante,1999,6900,DERIVADOS,032cb031-5cc8-4e37-91bc-8e5de290fccb
17,Espumante moscatel,1999,0,DERIVADOS,5817ef70-fed5-4806-8015-c369f50f541c
18,Base espumante,1999,0,DERIVADOS,367a3442-06e0-42e8-9acd-09dd288c4b40
19,Base espumante moscatel,1999,0,DERIVADOS,f915fafb-6261-46f0-97d8-f557b67eb201
20,Base Champenoise champanha,1999,0,DERIVADOS,c37ea704-3697-4709-86dc-8ce1c71b0f78
21,Base Charmat champanha,1999,0,DERIVADOS,19eb015b-0461-489d-be90-522ff6fb7c4d
22,Bebida de uva,1999,0,DERIVADOS,45773c8c-168f-4e23-8833-a709cd6d3dcf
23,Polpa de uva,1999,0,DERIVADOS,ffe48ee1-7038-4dd3-a643-3e0c6b35287c
24,Mosto simples,1999,14359734,DERIVADOS,783080a3-f510-4f8b-84f4-2c3bc5fa6fc7
25,Mosto concentrado,1999,411354,DERIVADOS,19584bda-e429-4c35-bf28-18c2c7e5d592
26,Mosto de uva com bagaço,1999,0,DERIVADOS,a0641373-00b9-4791-b20f-a02e61d80030
27,Mosto dessulfitado,1999,0,DERIVADOS,db332f13-b076-4c55-8864-97ae28938b2f
28,Mistelas,1999,0,DERIVADOS,9a06d7f7-e1d1-4c36-a15a-c647ed69a48e
29,Néctar de uva,1999,0,DERIVADOS,69ff6ef1-be18-417c-a117-219c4f11afa4
30,Licorosos,1999,44740,DERIVADOS,6b6aba67-c760-4749-ad33-87e065504f5a
31,Compostos,1999,0,DERIVADOS,f3bc77fd-48ad-4a0f-b12d-9e5de456c468
32,Jeropiga,1999,0,DERIVADOS,c8dfe60f-f00e-4d83-8c0a-a3efa27f30cc
33,Filtrado,1999,0,DERIVADOS,51715a70-bc23-4b2c-a515-5ff8c75a76f7
34,Frisante,1999,0,DERIVADOS,cbf5db60-ba34-4757-9ea9-70c2834bab2f
35,Vinho leve,1999,0,DERIVADOS,532a1939-00e0-41a9-86b8-cb6f32a364ce
36,Vinho licoroso,1999,0,DERIVADOS,a6c7ac15-7548-4c63-81fc-5348347d6ddf
37,Brandy,1999,0,DERIVADOS,326cef67-9f8c-4286-a444-cb8c83c80c3f
38,Destilado,1999,7350,DERIVADOS,931ed1f7-842c-4442-b17d-d60061a7f458
39,Bagaceira,1999,0,DERIVADOS,0106ab0b-b738-4666-a2a6-82799ecfade2
40,Licor de bagaceira,1999,0,DERIVADOS,3b4cb6b7-848a-4d82-8a37-03f691e9850f
41,Vinagre,1999,0,DERIVADOS,107ffa9d-5b60-48be-903c-6163cb0da35d
42,Borra líquida,1999,0,DERIVADOS,31382be5-993b-46b8-9d98-9c7404d9f656
43,Borra seca,1999,0,DERIVADOS,514f8f0b-ce53-40c8-8a2a-768f3e4950ee
44,Vinho Composto,1999,0,DERIVADOS,1f580b3f-2bda-45c3-8cc9-3b60711c8488
45,Pisco,1999,0,DERIVADOS,361de36f-deb6-46e5-86f4-b9064a63b9e2
46,Vinho orgânico,1999,8592228,DERIVADOS,0d41f1af-0303-48b3-824f-a7b232f6debe
47,Espumante orgânico,1999,0,DERIVADOS,03258ebe-0488-4b41-bdac-4db2835818eb
48,Destilado alcoólico simples de bagaceira ,1999,0,DERIVADOS,2bee04a2-63a0-4a46-be70-909d7debafa8
49,Vinho acidificado ,1999,0,DERIVADOS,d5d10249-637c-45b5-948c-0df022d42c2d
50,Mosto parcialmente fermentado ,1999,0,DERIVADOS,a8cdb4e4-a632-4612-8440-a04ce491f24e
51,Outros derivados,1999,0,DERIVADOS,ce60f43c-d9f7-4414-87cd-e3eadeab56c7
2,Tinto,2000,208242670,VINHO DE MESA,bd16999f-3fb0-43a6-bfcc-bb5e89535805
3,Branco,2000,44902276,VINHO DE MESA,d7881d89-1537-48b0-90d4-79afc3c41d7c
4,Rosado,2000,19880630,VINHO DE MESA,46fd2a0e-6263-4815-81a9-95d8dfcf2a16
6,Tinto,2000,18545613,VINHO FINO DE MESA (VINÍFERA),d9aa9d6c-7942-4c81-b7dd-fc7d0e32e87a
7,Branco,2000,36955126,VINHO FINO DE MESA (VINÍFERA),e71282ea-4c05-41bc-9fd6-798c3cd6f78c
8,Rosado,2000,709000,VINHO FINO DE MESA (VINÍFERA),d114d31f-46e3-4b92-80cf-b4d3f8f50eca
10,Suco de uva integral,2000,3546779,SUCO,4e503b18-45c7-4a74-acf6-947a9684f49d
11,Suco de uva concentrado,2000,14176000,SUCO,c1767790-91d9-4325-85f6-726dc3225bae
12,Suco de uva adoçado,2000,0,SUCO,31c6faf7-0c5e-4deb-91cf-fc8794b69818
13,Suco de uva orgânico,2000,0,SUCO,9655c17e-1e45-4982-887c-a059f720dec3
14,Suco de uva reconstituído,2000,0,SUCO,4ef62ab5-3bd0-4d21-998e-03b7c08c54db
16,Espumante,2000,71410,DERIVADOS,903fab7f-0347-416c-b787-05a972431312
17,Espumante moscatel,2000,0,DERIVADOS,25af5f7b-1751-4ee8-8445-cb1c4f8be730
18,Base espumante,2000,0,DERIVADOS,07cece48-9789-4c22-b9ea-ef9d92fa766e
19,Base espumante moscatel,2000,0,DERIVADOS,714b216a-ba34-427c-acf5-38b383a8de5a
20,Base Champenoise champanha,2000,0,DERIVADOS,fa64c9bf-f6e5-4262-af75-66907db006fe
21,Base Charmat champanha,2000,0,DERIVADOS,9398d6aa-8c0b-4c95-a459-de650153e505
22,Bebida de uva,2000,0,DERIVADOS,22cd4abe-2202-4cb1-9926-d19a7e331a07
23,Polpa de uva,2000,0,DERIVADOS,9b23c2b4-4cfb-4619-9cdb-5b0d4fefa93c
24,Mosto simples,2000,16192018,DERIVADOS,66be5e6d-aabf-4d65-8d72-d1007ed52a7f
25,Mosto concentrado,2000,0,DERIVADOS,fd5cbe6f-c856-493b-8b40-36b9085537ad
26,Mosto de uva com bagaço,2000,0,DERIVADOS,2f066bb1-5794-48f6-86f6-41840a774531
27,Mosto dessulfitado,2000,0,DERIVADOS,7f4a1821-f0aa-43ea-809f-1ab879f0b312
28,Mistelas,2000,33000,DERIVADOS,5fdc5085-32b6-4a43-9e76-aa20975556a7
29,Néctar de uva,2000,0,DERIVADOS,561dd84e-2209-4d5c-97ae-f10903e1a413
30,Licorosos,2000,21000,DERIVADOS,728919de-ed01-4d11-935a-ed03899dc7be
31,Compostos,2000,0,DERIVADOS,7e3b5e9d-0624-4e19-af64-5e6a926551b3
32,Jeropiga,2000,0,DERIVADOS,5a9a86e1-747c-40dc-b649-156cc1ca8cd5
33,Filtrado,2000,0,DERIVADOS,427c1179-b5fb-473e-8c12-19de964a1151
34,Frisante,2000,0,DERIVADOS,c9520959-6a99-4dac-8491-f2cbc44c65e0
35,Vinho leve,2000,0,DERIVADOS,e84de091-a9ae-4dfa-95bf-24c66efb3336
36,Vinho licoroso,2000,0,DERIVADOS,3560d18d-3f14-4644-8dfd-f0c42426cbad
37,Brandy,2000,0,DERIVADOS,830aa74e-1eee-4626-b972-6b1a88efaebd
38,Destilado,2000,1960,DERIVADOS,4a804f56-ae36-4625-950c-5db1b1be96ad
39,Bagaceira,2000,12700,DERIVADOS,d1cb3b32-b133-4124-87ad-aa7dc73ed337
40,Licor de bagaceira,2000,0,DERIVADOS,90b3fd77-0705-4841-883f-e6306f8b5c1b
41,Vinagre,2000,0,DERIVADOS,b2bb3eff-2586-45eb-9a7d-49320e923699
42,Borra líquida,2000,9626928,DERIVADOS,7360a20c-ca88-4b93-b028-ded3c61d0003
43,Borra seca,2000,0,DERIVADOS,b9fe3a41-f511-4687-b86c-088d1f6248df
44,Vinho Composto,2000,0,DERIVADOS,a42e1647-127b-4699-9804-dfc1423b43bc
45,Pisco,2000,0,DERIVADOS,b4e8b7c7-8724-4995-83e2-1df48e2f39a9
46,Vinho orgânico,2000,0,DERIVADOS,285d8f88-a2e2-4d50-bb8b-24c6c4133ed9
47,Espumante orgânico,2000,0,DERIVADOS,362deaf2-ce82-4878-952a-083827f52903
48,Destilado alcoólico simples de bagaceira ,2000,0,DERIVADOS,f9b58bec-af63-45be-8beb-5f67bcc50010
49,Vinho acidificado ,2000,0,DERIVADOS,ffce94aa-12fc-4729-aede-b7b58c1d2848
50,Mosto parcialmente fermentado ,2000,0,DERIVADOS,7d4742f6-6f77-4129-9a23-8351cbd49d21
51,Outros derivados,2000,0,DERIVADOS,371a42d1-5a1a-42aa-93e1-042781795e11
2,Tinto,2001,175267437,VINHO DE MESA,d616a6d0-ece6-4136-8997-97dd3980eb2c
3,Branco,2001,44322836,VINHO DE MESA,9746d680-4c12-431e-8198-fd05f5d86a46
4,Rosado,2001,9342185,VINHO DE MESA,42e338c6-c270-4ea8-aafe-ddf7e2379147
6,Tinto,2001,13587683,VINHO FINO DE MESA (VINÍFERA),0a355f6b-3d5a-4aeb-9a56-9ab6030e104e
7,Branco,2001,20393594,VINHO FINO DE MESA (VINÍFERA),fc70911a-336a-41e8-997e-a686b1409ffa
8,Rosado,2001,178000,VINHO FINO DE MESA (VINÍFERA),81aeb049-b76f-44f7-b3b7-62bdaf895cd7
10,Suco de uva integral,2001,5196430,SUCO,b5874635-447c-43b7-8bb1-1c55bbb053b6
11,Suco de uva concentrado,2001,12790752,SUCO,da91056d-7bdb-46e8-814d-2f86d5cb86e2
12,Suco de uva adoçado,2001,0,SUCO,40184d16-77fa-4e70-8f6f-12ee2c5053fb
13,Suco de uva orgânico,2001,0,SUCO,560777e5-e072-4b44-b7f8-ad2dd7e0fc3e
14,Suco de uva reconstituído,2001,0,SUCO,5da16041-6bdd-4186-9747-59f27c17d74f
16,Espumante,2001,0,DERIVADOS,f5eec3ec-30e1-4699-8c9d-c484327d9587
17,Espumante moscatel,2001,276099,DERIVADOS,907c9d5d-1fd9-437d-985a-4adce50452e6
18,Base espumante,2001,0,DERIVADOS,77d13b06-478b-424d-b27a-87f4c2cdaa42
19,Base espumante moscatel,2001,0,DERIVADOS,92c7e88c-4650-4049-94d4-513a62f3c099
20,Base Champenoise champanha,2001,0,DERIVADOS,e45da82a-35a8-4f1a-89dc-56ee31c6b708
21,Base Charmat champanha,2001,0,DERIVADOS,0290da6c-e2d2-4373-9b31-2f5ab98da05b
22,Bebida de uva,2001,0,DERIVADOS,ab774cab-1a93-49d1-b267-1bbe65088dca
23,Polpa de uva,2001,0,DERIVADOS,79d67b04-ec95-4574-af7a-41561cdb591a
24,Mosto simples,2001,6977231,DERIVADOS,13900f0d-05be-404e-80ae-57e0928f8bc8
25,Mosto concentrado,2001,0,DERIVADOS,f826e380-ac10-4e35-9a95-ff9b83995e7a
26,Mosto de uva com bagaço,2001,0,DERIVADOS,77ef51e5-80a8-4a98-95f1-115fc179af88
27,Mosto dessulfitado,2001,0,DERIVADOS,e0fba2d7-b3fa-43bc-ba2d-a19200ec09e7
28,Mistelas,2001,15000,DERIVADOS,e114585a-979a-466e-8e86-76b6444107aa
29,Néctar de uva,2001,0,DERIVADOS,23545a2a-7c2a-4d8d-ac8b-13467f329f86
30,Licorosos,2001,4000,DERIVADOS,5b49f060-ba92-48cd-9d33-c2e0d770bb74
31,Compostos,2001,0,DERIVADOS,21e1d055-57e3-4de7-bbb7-feb623cabea5
32,Jeropiga,2001,0,DERIVADOS,98e565f3-c7d5-4b92-8c60-e99bb48d39fd
33,Filtrado,2001,0,DERIVADOS,d4970869-016d-4e02-9bc1-09dc320ac676
34,Frisante,2001,0,DERIVADOS,c246c87b-5567-40cc-8da7-12a5e403857c
35,Vinho leve,2001,0,DERIVADOS,da056c29-b5e3-4039-8994-0d1643e7a0bc
36,Vinho licoroso,2001,0,DERIVADOS,9fed4b1d-8a3a-46a6-8066-f5851d102e53
37,Brandy,2001,0,DERIVADOS,1bf7904a-04a2-44fa-a76b-0e7651c091b8
38,Destilado,2001,0,DERIVADOS,efa1a82b-303c-4c9c-8b25-0dd087210f4d
39,Bagaceira,2001,10350,DERIVADOS,387f804f-9ab8-4787-a317-526828f43649
40,Licor de bagaceira,2001,0,DERIVADOS,c7f2325f-812e-4eb3-b8c7-450edf3465e4
41,Vinagre,2001,0,DERIVADOS,36246f5e-238c-4562-a4db-efdda3278995
42,Borra líquida,2001,8216162,DERIVADOS,ee752c2c-82f1-4393-b1f8-b074412a5265
43,Borra seca,2001,0,DERIVADOS,031eee5f-5b9c-4c0d-b085-8f7ae27efb30
44,Vinho Composto,2001,0,DERIVADOS,49d77930-08c6-4a70-8ff1-6fd6828504e5
45,Pisco,2001,0,DERIVADOS,94618823-fd1f-4336-8779-e298ccb2a2a8
46,Vinho orgânico,2001,0,DERIVADOS,44f058a6-81f4-4d78-bb0d-363cb06ef101
47,Espumante orgânico,2001,0,DERIVADOS,ad3f8f16-6d58-41f6-91ec-b07b4f387e0d
48,Destilado alcoólico simples de bagaceira ,2001,0,DERIVADOS,0f37b3fa-5f73-44ad-aae7-b194b3563a40
49,Vinho acidificado ,2001,0,DERIVADOS,31872429-3914-4939-857d-086d88f10d44
50,Mosto parcialmente fermentado ,2001,0,DERIVADOS,1a3fee3d-69b0-4761-86fa-2e133dc60e33
51,Outros derivados,2001,0,DERIVADOS,7da58160-9a02-47a5-83f9-640d86b39ecd
2,Tinto,2002,215892333,VINHO DE MESA,30030911-9310-49f5-8f09-55fc4ce9400a
3,Branco,2002,35329657,VINHO DE MESA,dc65b3c8-a7d2-4a5c-b442-002f236b5954
4,Rosado,2002,8367750,VINHO DE MESA,5481300f-5495-474f-b8b1-11f910e3ba28
6,Tinto,2002,13619033,VINHO FINO DE MESA (VINÍFERA),0e377421-2cc5-40df-98e3-632eefc86b2c
7,Branco,2002,17911689,VINHO FINO DE MESA (VINÍFERA),fa1f1b39-058f-470e-bf14-84ddcd0960e4
8,Rosado,2002,124504,VINHO FINO DE MESA (VINÍFERA),6170a05d-a33e-46f7-8483-392bd02aa303
10,Suco de uva integral,2002,5505889,SUCO,91280b36-1c54-4497-83b6-e0da73b2a410
11,Suco de uva concentrado,2002,14722802,SUCO,50f2d980-97cc-4b74-864d-6f7c3f6f0558
12,Suco de uva adoçado,2002,0,SUCO,458744a6-835c-40d3-b3bb-5a843f6c7118
13,Suco de uva orgânico,2002,0,SUCO,8f2fd0ef-a772-4abe-9760-adff5e0ed26f
14,Suco de uva reconstituído,2002,0,SUCO,38e36c99-0eb5-41aa-95be-b32dfd65cc42
16,Espumante,2002,0,DERIVADOS,4c54fce2-5f75-4a36-a9c6-c97589e09e3d
17,Espumante moscatel,2002,0,DERIVADOS,088d5b89-c88a-41db-9864-3488f22f2a6d
18,Base espumante,2002,0,DERIVADOS,26b96471-c10b-43c2-9f7b-5cbc7cbd5d0b
19,Base espumante moscatel,2002,0,DERIVADOS,035a8d78-848c-4d96-8529-c8370e6d6fae
20,Base Champenoise champanha,2002,0,DERIVADOS,63ecec53-d41f-47c4-8068-dba3cae612cc
21,Base Charmat champanha,2002,0,DERIVADOS,3bbe96d8-f9d1-400c-9adf-44d34174eda9
22,Bebida de uva,2002,0,DERIVADOS,2bf59ab0-c70f-4daf-b984-eb2615289380
23,Polpa de uva,2002,0,DERIVADOS,b20c5556-2ce6-45b8-ae2e-c2c0fda0dc57
24,Mosto simples,2002,12875000,DERIVADOS,60c6d61e-6f95-4076-a7f5-b82372072497
25,Mosto concentrado,2002,0,DERIVADOS,1c815547-0f8f-410d-bc4c-1dfd01ef1d3e
