id,control,cultivar,ano,valor,categoria,product_id
92,br_Malvasia Bianca,Malvasia Bianca,1980,0,BRANCAS E ROSADAS,1a50529c-7e55-4c61-a790-8e19af4c620a
93,br_Malvasia Chianti,Malvasia Chianti,1980,0,BRANCAS E ROSADAS,60a89be5-9035-430a-b311-7cb05189b00c
94,br_Malvasia Verde,Malvasia Verde,1980,0,BRANCAS E ROSADAS,0c9adaed-f254-4bb4-bd8a-160e7421002e
95,br_Malvasia di Candia,Malvasia di Candia,1980,0,BRANCAS E ROSADAS,ae112bfb-b773-4afb-8528-c1df7ed5b78c
96,br_Malvasia Istriana,Malvasia Istriana,1980,0,BRANCAS E ROSADAS,65f4fac3-87d3-4d07-b667-3292a801639f
97,br_Mistura de uvas viníferas,Mistura de uvas viníferas branco,1980,0,BRANCAS E ROSADAS,55b2ed70-d052-4007-94c1-dc9e29cf939e
98,br_Mistura de uvas viníferas,Mistura de uvas viníferas rosado,1980,0,BRANCAS E ROSADAS,dcb2c376-aa9c-48e3-a4df-b3c7b362cde4
99,br_Moscato_branco,Moscato Branco,1980,7650069,BRANCAS E ROSADAS,5ebe7157-e692-46a2-8b26-7a1f8b9da657
100,br_Moscato Canelli,Moscato Canelli,1980,0,BRANCAS E ROSADAS,bc454df1-aae1-4712-b1c8-016231a24e47
101,br_Moscato Giallo,Moscato Giallo,1980,0,BRANCAS E ROSADAS,c42cf4c5-3a23-489d-be53-dfb4e2517f1d
102,br_Moscato Nazareno,Moscato Nazareno,1980,0,BRANCAS E ROSADAS,61f583df-851a-4eab-bc52-c33c651f31eb
103,br_Moscato Bianco R2,Moscato Bianco R2,1980,0,BRANCAS E ROSADAS,a9a472ae-678e-4962-9779-b7c4b2b48b35
104,br_Moscato de Alexandria,Moscato de Alexandria,1980,0,BRANCAS E ROSADAS,d6804e43-cb9b-4e66-bb19-394c99c84999
105,br_Moscato Rosado,Moscato Rosado,1980,0,BRANCAS E ROSADAS,adc25926-edd0-48dd-815a-6dc4e7f2628d
106,br_Muscat a Petits Grains,Muscat à Petits Grains,1980,0,BRANCAS E ROSADAS,ad69a9a9-826f-4c6d-8f55-4c85dfd6ab2a
107,br_Muller Thurgau,Muller Thurgau,1980,0,BRANCAS E ROSADAS,857817f2-ce58-4eac-903b-1173e980091b
108,br_Muscadelle,Muscadelle,1980,0,BRANCAS E ROSADAS,52166168-773b-4e9e-8584-5c47601c22e5
109,br_Ora,Ora,1980,0,BRANCAS E ROSADAS,5ca81b92-3422-4fc6-b8e7-3322df675763
110,br_Palomino,Palomino,1980,3917,BRANCAS E ROSADAS,e488b72b-4b95-4211-821c-4fcc85b8d890
111,br_Petit Manseng,Petit Manseng,1980,0,BRANCAS E ROSADAS,319b4be6-b574-4216-92e5-4c4e39edf405
112,br_Peverella,Peverella,1980,1047031,BRANCAS E ROSADAS,2e9a9c18-4c75-40cc-bd5a-bf0dd26be379
113,br_Pinot Blanc,Pinot Blanc,1980,900,BRANCAS E ROSADAS,d026241c-4882-4d17-bada-5b4ed6b61351
114,br_Pinot Gris,Pinot Gris,1980,0,BRANCAS E ROSADAS,285434ea-94b8-42aa-a831-184fb2e453f1
115,br_Prosecco,Prosecco,1980,0,BRANCAS E ROSADAS,a003a16a-3dde-4662-b283-41d89c11d311
116,br_Red Veltliner,Red Veltliner,1980,0,BRANCAS E ROSADAS,8995bb2a-3a1c-46ef-a0b1-5a9cb4207296
117,br_Riesling Italico,Riesling Italico,1980,2360144,BRANCAS E ROSADAS,d6eeddbf-949e-400e-a979-6c2256e63d08
118,br_Riesling Renano,Riesling Renano,1980,0,BRANCAS E ROSADAS,7ad19790-5582-4c33-af6c-6140b4b8d226
119,br_Sauvignon Blanc(2),Sauvignon Blanc(2),1980,677739,BRANCAS E ROSADAS,40c6be73-5775-4b2b-a816-811787fbc13b
120,br_Sauvignon Gris,Sauvignon Gris,1980,0,BRANCAS E ROSADAS,4ecce70b-0e7d-4bfc-808c-decbc20be991
121,br_Seara Nova,Seara Nova,1980,0,BRANCAS E ROSADAS,f7e02bc6-a77a-42f9-bab4-cfd9994d6315
122,br_Semillon,Semillon,1980,1150235,BRANCAS E ROSADAS,80aaf36c-b5b2-4150-b7dc-95c5ca601114
123,br_Schonburger,Schonburger,1980,0,BRANCAS E ROSADAS,33a64f83-f6bf-4e1a-a741-1cbc2f1e7b29
124,br_Sylvaner,Sylvaner,1980,5468,BRANCAS E ROSADAS,e9211426-4cba-43fe-91d0-126773ba8581
125,br_Tocai Friulano,Tocai Friulano,1980,0,BRANCAS E ROSADAS,9bf2cb9b-f6c8-4ae6-a09b-30196473d693
126,br_Trebbiano,Trebbiano,1980,13100126,BRANCAS E ROSADAS,d930fbd7-756b-4b9e-9d47-0fa8b0c85be3
127,br_Trebbiano Toscano,Trebbiano Toscano,1980,0,BRANCAS E ROSADAS,5c2dbab1-93dd-4322-8c26-6b658749d546
128,br_Verdea,Verdea,1980,0,BRANCAS E ROSADAS,02d790e9-b38d-4d72-886f-5a1d08bf312a
129,br_Verdelho,Verdelho,1980,0,BRANCAS E ROSADAS,36885614-b640-4fea-a889-8f7acad4a464
130,br_Verdiso,Verdiso,1980,11497,BRANCAS E ROSADAS,f7170c20-64e4-46ef-932c-68e3f0074623
131,br_Vermentino,Vermentino,1980,2446,BRANCAS E ROSADAS,7a370ba3-9435-45c2-9c44-f474bbb735a1
132,br_Vernaccia,Vernaccia,1980,197401,BRANCAS E ROSADAS,5e61562c-482d-4a04-97d1-160345109ebe
133,br_Viognier,Viognier,1980,0,BRANCAS E ROSADAS,772681ed-82cd-4008-9579-0c18fb557d4c
134,br_Outras(3),Outras(3),1980,0,BRANCAS E ROSADAS,d7989843-8ed9-4359-8769-b14d08210b0b
2,ti_Alicante Bouschet,Alicante Bouschet,1981,0,TINTAS,e992fae4-a747-465b-97d4-0bcc36fb90c2
3,ti_Ancelota,Ancelota,1981,0,TINTAS,515fdb67-29e2-4fac-b227-7b8e48108804
4,ti_Aramon,Aramon,1981,0,TINTAS,27d8df9a-f246-4219-8256-cd385105291c
5,ti_Alfrocheiro,Alfrocheiro,1981,0,TINTAS,8ddb5bd5-503f-4c8a-b80b-16fc9103ef22
6,ti_Arinarnoa,Arinarnoa,1981,0,TINTAS,875c7ffd-d520-49de-aba1-1a1ce54e69c0
7,ti_Aspirant Bouschet,Aspirant Bouschet,1981,0,TINTAS,a3f3bf8b-930b-4d20-8b55-0d0da5aa2ad7
8,ti_Barbera,Barbera,1981,9078325,TINTAS,5ee70667-76c3-4910-8bb2-1ebc296fb6e9
9,ti_Bonarda,Bonarda,1981,2516029,TINTAS,fc5209bb-7872-49eb-996d-999b2f072108
10,ti_Cabernet Franc,Cabernet Franc,1981,8414657,TINTAS,c25170fa-ed2c-461b-938b-cd0996615907
11,ti_Cabernet Sauvignon,Cabernet Sauvignon,1981,0,TINTAS,d66e9b5e-4d37-4d83-8b38-16d1d889e457
12,ti_ Caladoc,Caladoc,1981,0,TINTAS,c41275fe-33ed-4d13-b76b-f32ee4b026fb
13,ti_Campanario,Campanario,1981,0,TINTAS,2111f19e-5b30-4e44-9393-bc7568bc872e
14,ti_Canaiolo,Canaiolo,1981,701411,TINTAS,6013b7e9-f3d3-439f-acf2-c2fb269e9713
15,ti_Carignan,Carignan,1981,0,TINTAS,8b49eb37-11cf-4172-8e41-f13b469cd153
16,ti_Carmenere,Carmenere,1981,132650,TINTAS,64884325-2d47-4af0-8beb-3a0cea486f0f
17,ti_Castelão,Castelão,1981,0,TINTAS,118e8f09-cff7-41bd-ae7f-2fe22806890c
18,ti_Corvina,Corvina,1981,0,TINTAS,b3fba4a0-19f9-4f4c-af24-ea55f4332255
19,ti_Croatina,Croatina,1981,0,TINTAS,7b553992-9a45-4586-aba9-f8dc91ad0055
20,ti_Cinsaut,Cinsaut,1981,4148,TINTAS,8b7215c5-ccaf-4eb0-bb27-b828ba92619c
21,ti_Dom Felder,Dom Felder,1981,0,TINTAS,00314cd9-2879-4859-8800-a8ed472d411c
22,ti_Dolcetto,Dolcetto,1981,0,TINTAS,1c2673a6-5607-4194-8abd-8a8934f96763
23,ti_Durif,Durif,1981,11134,TINTAS,da4033b9-3c82-4ae7-a114-7e953677425b
24,ti_Egiodola,Egiodola,1981,0,TINTAS,269c29c6-a1c5-4710-90b4-2c1d6250fa26
25,ti_Ekigaina,Ekigaina,1981,0,TINTAS,5727a702-129d-409d-9275-ffd92ae7d3b0
26,ti_Festival (Sugraone),Festival (Sugraone),1981,0,TINTAS,9fdfba9b-0045-40e0-99d3-7eb258d198a8
27,ti_Franconia,Franconia,1981,0,TINTAS,377fddfa-79c0-4554-b35d-45efe305de5e
28,ti_Freisa,Freisa,1981,0,TINTAS,1a421335-61aa-45be-9895-bcdb908b7ed0
29,ti_Gamay St Romain,Gamay St Romain,1981,167142,TINTAS,0508f9fb-b174-45ef-90c0-453177e75531
30,ti_Gamay Beaujolais,Gamay Beaujolais,1981,0,TINTAS,ef605e97-598e-49ba-8b4c-422dc4baf76b
31,ti_Grand Noir,Grand Noir,1981,0,TINTAS,63993c63-0c9f-4e50-b817-6da4e6e1579c
32,ti_Grenache,Grenache,1981,12138,TINTAS,c7f0ee65-56c4-4749-9e70-3d0530720d16
33,ti_Jaen,Jaen,1981,0,TINTAS,8dc3b775-e34d-4184-a9f1-18806fb60992
34,ti_Lagrein,Lagrein,1981,0,TINTAS,cf4f1e4a-d43a-415d-8bae-fc84e121f124
35,ti_Lambrusco,Lambrusco,1981,13886,TINTAS,dd492d17-b9c5-42bf-a994-4765220a767c
36,ti_Malbec,Malbec,1981,12745,TINTAS,adc4dc1d-1b58-4dc5-ae6e-7a11d475d41c
37,ti_Marzemina,Marzemina,1981,108290,TINTAS,a0d7f2ce-f0fc-4b41-89d1-2d578fe9d130
38,ti_Merlot,Merlot,1981,4618249,TINTAS,e4dc4d00-b9e8-42b9-a3e0-25f35c18e020
39,ti_Marselan,Marselan,1981,0,TINTAS,49f09eeb-e9c0-4715-95cc-e81ef13ec9a0
40,ti_Molinera,Molinera,1981,0,TINTAS,3fe37b54-6cac-4353-bac9-52055d3d05ef
41,ti_Montepulciano,Montepulciano,1981,0,TINTAS,97ccc202-7903-44b9-bb36-ac8496fd7249
42,ti_Moscato Bailey,Moscato Bailey,1981,0,TINTAS,c7a463e7-9300-48f3-b940-65b203ad9265
43,ti_Napa Gamay,Napa Gamay,1981,0,TINTAS,74f12af2-c79e-4cb7-94c3-c43f4c9fa96c
44,ti_Nebbiolo,Nebbiolo,1981,0,TINTAS,3298d946-3d8d-439f-a2ae-3d67f4c3df96
45,ti_Petit Verdot,Petit Verdot,1981,0,TINTAS,e5a5f796-882b-4478-9aa0-7883af798378
46,ti_Petite Sirah,Petite Sirah,1981,0,TINTAS,48fd0ed2-d8f6-493a-bf07-41cb117a8701
47,ti_Pinotage,Pinotage,1981,0,TINTAS,3ad9b207-f472-46ce-bb3b-5dce5c648fce
48,ti_Pinot Noir,Pinot Noir,1981,7076,TINTAS,97cc468b-d630-46f1-b2f8-369cfb260cda
49,ti_Pinot Saint George,Pinot Saint George,1981,0,TINTAS,ba404a79-5fd7-4230-9d08-6f9df7b377ec
50,ti_Piriquita,Piriquita,1981,0,TINTAS,50cc7500-9395-4c5d-83a9-0840853e4943
51,ti_Rebo,Rebo,1981,0,TINTAS,39f14f92-a354-42be-ab8b-589cf36148f8
52,ti_Refosco,Refosco,1981,0,TINTAS,b8107717-c054-4d30-a42c-3394e78770aa
53,ti_Rondinella,Rondinella,1981,0,TINTAS,87a345f4-b9ee-4415-b667-4703dd09a8e2
54,ti_Ruby Cabernet,Ruby Cabernet,1981,0,TINTAS,bb7a4f1b-8074-4261-814f-5994c5a954bb
55,ti_Sangiovese,Sangiovese,1981,162563,TINTAS,26b19876-e4b6-4b5d-ba1e-49c7b090def4
56,ti_Sira (falsa),Sira (falsa),1981,2015864,TINTAS,008f49ef-8ac9-438c-ac6f-e419a0424b21
57,ti_Tannat,Tannat,1981,0,TINTAS,85b1e3ee-bffe-4f28-93f4-a9869072b6eb
58,ti_Tempranillo,Tempranillo,1981,0,TINTAS,fe449259-ccaa-42aa-a260-4339b8be9b17
59,ti_Teroldego,Teroldego,1981,0,TINTAS,865ba9f0-4143-4069-8a42-eebdaa5fb6a3
60,ti_Torrontes,Torrontes,1981,0,TINTAS,120b71a1-cde3-44c8-9758-cd94f92949c9
61,ti_Tinta Barroca,Tinta Barroca,1981,0,TINTAS,88acf4f4-74f6-4d4b-a855-6c7d29640229
62,ti_Touriga Francesa,Touriga Francesa,1981,0,TINTAS,97bfb2d9-9de8-41f7-a562-829923c98c23
63,ti_Touriga Nacional,Touriga Nacional,1981,0,TINTAS,39f4d6ac-702c-4b86-929c-fb045cff34d1
64,ti_Tinta Madeira,Tinta Madeira,1981,0,TINTAS,293af57c-f866-4924-8ee4-a2b73cff192e
65,ti_Tintoria,Tintoria,1981,0,TINTAS,23cbc0af-3648-406a-9319-6fb533ff979a
66,ti_Trincdeira,Trincdeira,1981,0,TINTAS,7cae5bb7-b3b8-468a-a8ac-13abfdf61dae
67,ti_Trousseau,Trousseau,1981,0,TINTAS,554d3b7e-0245-4cee-ae5e-9ae8e421736d
68,ti_Zinfandel,Zinfandel,1981,0,TINTAS,93ad590e-dfd2-44f7-80a8-0414523f20c1
69,ti_Outras1,Outras1,1981,0,TINTAS,418fe8de-7d78-4fa5-b385-cc2accf10570
71,br_Aliatico,Aliatico,1981,0,BRANCAS E ROSADAS,ddb0d47e-673c-4b84-a049-832c53cea263
72,br_Aligote,Aligote,1981,482,BRANCAS E ROSADAS,8435d58a-8929-4ea8-8059-f209a80eccc3
73,br_Altesse,Altesse,1981,5430,BRANCAS E ROSADAS,4b937517-3839-4f1e-8a2f-0088dcf4511e
74,br_Alvarinho,Alvarinho,1981,0,BRANCAS E ROSADAS,939b0d4e-ed11-410e-8be2-13b9cbfcebd7
75,br_Arriloba,Arriloba,1981,0,BRANCAS E ROSADAS,16a484c1-4eb9-4c5f-afe7-667e4d2a45e6
76,br_Auxerrois,Auxerrois,1981,0,BRANCAS E ROSADAS,5d87e0c1-d30c-44b6-bd7a-5c99755ba712
77,br_Burger,Burger,1981,0,BRANCAS E ROSADAS,b624bd5a-a790-4b46-87e5-404bde7f28b7
78,br_Chardonnay,Chardonnay,1981,766,BRANCAS E ROSADAS,a22f6d15-a57f-408f-bfd0-9cc29debc3a2
79,br_Chasselas,Chasselas,1981,18384,BRANCAS E ROSADAS,94759f24-eaab-4137-adf7-15543721136f
80,br_Chenin Blanc,Chenin Blanc,1981,0,BRANCAS E ROSADAS,f9a3da53-7d3c-4b36-a0ad-0f6e5f8d62b7
81,br_Clairette(1),Clairette(1),1981,52133,BRANCAS E ROSADAS,a44728c7-a39e-4d62-a8bb-569cf924ed0c
82,br_Colombard,Colombard,1981,0,BRANCAS E ROSADAS,3cf71fc6-5ad6-4b8c-a5f2-434df6ba0bc4
83,br_Flora,Flora,1981,0,BRANCAS E ROSADAS,3d76908e-c6b3-41e4-b2e0-2c58851cc83d
84,br_Garganega,Garganega,1981,0,BRANCAS E ROSADAS,be5d9fcb-667e-4e20-b8f7-1ed0d832e664
85,br_Gewurztraminer,Gewurztraminer,1981,1008,BRANCAS E ROSADAS,34fba3ed-5900-44ed-b44f-d17696f05c5e
86,br_Gouveio,Gouveio,1981,0,BRANCAS E ROSADAS,6fc61aac-1e05-47ea-8d3e-f140a77c43b5
87,br_Gros Manseng,Gros Manseng,1981,0,BRANCAS E ROSADAS,4884fbb1-bb50-4fcb-bce8-4c18a1e3db5f
88,br_Italia (Pirovano 65) (PE),Italia (Pirovano 65) (PE),1981,0,BRANCAS E ROSADAS,9465ad6d-f10a-4d83-b78d-88cfecaa2bba
89,br_Maccabeo,Maccabeo,1981,0,BRANCAS E ROSADAS,5cacc69e-9561-41ab-9660-181fc4d70616
90,br_Malvasia,Malvasia,1981,1614552,BRANCAS E ROSADAS,c9d5c5d5-50d9-4744-b783-771f0f1cc847
91,br_Malvasia Amarela,Malvasia Amarela,1981,0,BRANCAS E ROSADAS,33ee87f2-d593-4418-8eb6-246d7992514b
92,br_Malvasia Bianca,Malvasia Bianca,1981,0,BRANCAS E ROSADAS,5690eb6b-2284-42e7-bf13-9c433b36f1ca
93,br_Malvasia Chianti,Malvasia Chianti,1981,0,BRANCAS E ROSADAS,961afdd4-5a06-485d-9812-ede6a8400424
94,br_Malvasia Verde,Malvasia Verde,1981,0,BRANCAS E ROSADAS,8117bbf4-c385-4aaa-b0fd-bf90a73c66fb
95,br_Malvasia di Candia,Malvasia di Candia,1981,0,BRANCAS E ROSADAS,bb48091f-4811-437b-8c2b-3525e55ee2ce
96,br_Malvasia Istriana,Malvasia Istriana,1981,0,BRANCAS E ROSADAS,fbcb5b3e-4184-4036-bdc2-cdcd54c0b29a
97,br_Mistura de uvas viníferas,Mistura de uvas viníferas branco,1981,0,BRANCAS E ROSADAS,4b8bdfa4-d7b3-4b6b-8e47-7478f96a60e3
98,br_Mistura de uvas viníferas,Mistura de uvas viníferas rosado,1981,0,BRANCAS E ROSADAS,30546dcb-e556-466b-894e-664d86a7e86e
99,br_Moscato_branco,Moscato Branco,1981,12114399,BRANCAS E ROSADAS,d4a18bd2-6b2a-4c99-8153-9a1557350f7d
100,br_Moscato Canelli,Moscato Canelli,1981,0,BRANCAS E ROSADAS,c6d4a930-b488-4d11-95fd-5beb95653ba8
101,br_Moscato Giallo,Moscato Giallo,1981,0,BRANCAS E ROSADAS,76ac6085-d90b-4ce2-a3dd-665af0c25697
102,br_Moscato Nazareno,Moscato Nazareno,1981,0,BRANCAS E ROSADAS,d97c8bab-3ef8-4e1e-95ac-779a8e3c8b23
103,br_Moscato Bianco R2,Moscato Bianco R2,1981,0,BRANCAS E ROSADAS,4260d5c9-9bd2-4175-81af-87925da07515
104,br_Moscato de Alexandria,Moscato de Alexandria,1981,0,BRANCAS E ROSADAS,b7abccea-f944-4009-91d6-26f3c37d2cfd
105,br_Moscato Rosado,Moscato Rosado,1981,0,BRANCAS E ROSADAS,5a932377-d922-400c-a6e4-b6c93435edf7
106,br_Muscat a Petits Grains,Muscat à Petits Grains,1981,0,BRANCAS E ROSADAS,258784ac-0c19-4048-ac56-4b0b003dfc30
107,br_Muller Thurgau,Muller Thurgau,1981,0,BRANCAS E ROSADAS,25a4b5a7-03da-4636-a69a-d993106221fa
108,br_Muscadelle,Muscadelle,1981,0,BRANCAS E ROSADAS,f41977b9-d79d-413f-9471-f610818c86c6
109,br_Ora,Ora,1981,0,BRANCAS E ROSADAS,08618490-0489-49ca-976c-3ae746b62ae2
110,br_Palomino,Palomino,1981,5329,BRANCAS E ROSADAS,539e7bb6-b260-4fb2-abd6-2de1d2f8e962
111,br_Petit Manseng,Petit Manseng,1981,0,BRANCAS E ROSADAS,f1edfca3-e3ff-43e5-82b2-07513c844e18
112,br_Peverella,Peverella,1981,1508861,BRANCAS E ROSADAS,1c31193c-05f6-4a61-883b-0228a6331bba
113,br_Pinot Blanc,Pinot Blanc,1981,572,BRANCAS E ROSADAS,c5a6a6f7-931e-4272-82bb-824a46b4c4f7
114,br_Pinot Gris,Pinot Gris,1981,0,BRANCAS E ROSADAS,491bbf46-4615-41ec-9d46-c05a54a9152e
115,br_Prosecco,Prosecco,1981,0,BRANCAS E ROSADAS,6e9a2773-a8e1-4813-b147-f47efb32c8a3
116,br_Red Veltliner,Red Veltliner,1981,1156,BRANCAS E ROSADAS,0e6a6c1d-fe0f-4665-b3d6-a58643020b23
117,br_Riesling Italico,Riesling Italico,1981,3447930,BRANCAS E ROSADAS,383b66d3-490c-4c98-8b00-ece99ed0657e
118,br_Riesling Renano,Riesling Renano,1981,0,BRANCAS E ROSADAS,b15ae01f-83d0-450e-acc2-cac5863590ec
119,br_Sauvignon Blanc(2),Sauvignon Blanc(2),1981,880228,BRANCAS E ROSADAS,904977a8-8f07-4239-81ac-8ac631dbc889
120,br_Sauvignon Gris,Sauvignon Gris,1981,0,BRANCAS E ROSADAS,8f261c80-e7e4-4e8e-96fa-d6165ca287d9
121,br_Seara Nova,Seara Nova,1981,0,BRANCAS E ROSADAS,42f88166-b7c8-4ac4-8bf7-5ff6edf0af4e
122,br_Semillon,Semillon,1981,1547289,BRANCAS E ROSADAS,d55c7cb6-eb40-439a-8987-d9446f60ae8f
123,br_Schonburger,Schonburger,1981,0,BRANCAS E ROSADAS,bb4f62c5-6d0d-4267-bf94-5a7b1bf96a1e
124,br_Sylvaner,Sylvaner,1981,11068,BRANCAS E ROSADAS,c8abd3bc-ba76-42a3-a736-43153e604aee
125,br_Tocai Friulano,Tocai Friulano,1981,0,BRANCAS E ROSADAS,485d3b0f-52ec-4642-a63c-44d4e0d67ae3
126,br_Trebbiano,Trebbiano,1981,17883890,BRANCAS E ROSADAS,fffeb131-a365-456f-b79b-cc2258c6dba9
127,br_Trebbiano Toscano,Trebbiano Toscano,1981,0,BRANCAS E ROSADAS,f6dba889-1646-4940-8b63-dab78c45fd10
128,br_Verdea,Verdea,1981,0,BRANCAS E ROSADAS,6c83a422-0798-4127-ad3f-bb1279ae34b9
129,br_Verdelho,Verdelho,1981,0,BRANCAS E ROSADAS,2d02b09a-7430-4def-be41-5df036f78e8d
130,br_Verdiso,Verdiso,1981,10279,BRANCAS E ROSADAS,f3681676-f471-483e-8e6b-0a03042de1d8
131,br_Vermentino,Vermentino,1981,2487,BRANCAS E ROSADAS,0f72787f-f329-4b34-99f3-ae05626f75ff
132,br_Vernaccia,Vernaccia,1981,366796,BRANCAS E ROSADAS,f60bbaaa-7388-45f8-873b-20fb5f40859d
133,br_Viognier,Viognier,1981,0,BRANCAS E ROSADAS,c1f6016a-bcd1-4fb2-a6d5-66164dbde3c7
134,br_Outras(3),Outras(3),1981,0,BRANCAS E ROSADAS,c2bdc776-03f9-4be0-8c8f-9d733338744a
2,ti_Alicante Bouschet,Alicante Bouschet,1982,0,TINTAS,4a92e37e-82b1-436e-85d3-1f8710585de3
3,ti_Ancelota,Ancelota,1982,0,TINTAS,90729458-508a-409f-aa8c-297fd0d00ed4
4,ti_Aramon,Aramon,1982,0,TINTAS,9f7c692c-d871-414d-8a91-59b060a98c70
5,ti_Alfrocheiro,Alfrocheiro,1982,0,TINTAS,4d6c0a9a-6a3e-4328-94fa-ee604e3ac83b
6,ti_Arinarnoa,Arinarnoa,1982,0,TINTAS,83ed59eb-b167-4e7b-9299-247bc4984d02
7,ti_Aspirant Bouschet,Aspirant Bouschet,1982,0,TINTAS,83c777ce-ab25-4123-aa85-44bd07bc89dd
8,ti_Barbera,Barbera,1982,11552200,TINTAS,d1d134a3-b68e-4f70-9d5f-b7eafa368395
9,ti_Bonarda,Bonarda,1982,2210953,TINTAS,24dbd1cf-4181-45ba-9d21-f7fb679f1771
10,ti_Cabernet Franc,Cabernet Franc,1982,8730177,TINTAS,c46ed545-5e19-43f6-860c-87d1b7ee3193
11,ti_Cabernet Sauvignon,Cabernet Sauvignon,1982,0,TINTAS,586f6ce0-6452-4ac3-8f85-2db40f10af6d
12,ti_ Caladoc,Caladoc,1982,0,TINTAS,7edd1a66-a5f1-46a2-9ee7-f15ff2d1e547
13,ti_Campanario,Campanario,1982,0,TINTAS,93ccc88a-8b05-4ba4-97d2-558960a0afc5
14,ti_Canaiolo,Canaiolo,1982,812569,TINTAS,a2bf2609-0cbe-450e-8942-ac277caf0f17
15,ti_Carignan,Carignan,1982,406,TINTAS,c922f627-11bd-488c-a78f-3203ea981b2a
16,ti_Carmenere,Carmenere,1982,102813,TINTAS,90aac0a0-af7b-4668-aa6b-07459c1b6b92
17,ti_Castelão,Castelão,1982,0,TINTAS,f654978d-2771-4f30-9ac3-e2126e725494
18,ti_Corvina,Corvina,1982,0,TINTAS,f0d36a61-3de9-42b2-9afa-7c6364934e10
19,ti_Croatina,Croatina,1982,0,TINTAS,fc52ed8f-976f-4ed8-9fdd-58fb22ec3ea9
20,ti_Cinsaut,Cinsaut,1982,6229,TINTAS,f25966a3-c52e-4833-bcc4-281d8f8f5cba
21,ti_Dom Felder,Dom Felder,1982,0,TINTAS,7dc38697-4f5c-412e-91b0-73308d193516
22,ti_Dolcetto,Dolcetto,1982,0,TINTAS,9235ca52-2e77-467a-9e44-6d3d4bee39e2
23,ti_Durif,Durif,1982,7496,TINTAS,e3be7809-ab63-4333-a12b-03ebaf56d06f
24,ti_Egiodola,Egiodola,1982,0,TINTAS,bc7901c7-c72f-46d6-b946-4ae08860f957
25,ti_Ekigaina,Ekigaina,1982,0,TINTAS,7ed8d6f0-2dc2-4965-bc6a-bcdb7c86d249
26,ti_Festival (Sugraone),Festival (Sugraone),1982,0,TINTAS,2ace2dfb-eb5f-46ca-a099-c53f6108f98e
27,ti_Franconia,Franconia,1982,0,TINTAS,438d2361-ab27-4297-b894-3a333be8e7c2
28,ti_Freisa,Freisa,1982,0,TINTAS,58a9362c-ba1f-4b62-9a28-eff700bd72a6
29,ti_Gamay St Romain,Gamay St Romain,1982,298609,TINTAS,6c496f65-0aec-40a5-ae57-24c01d4524cb
30,ti_Gamay Beaujolais,Gamay Beaujolais,1982,0,TINTAS,f0ea3eba-d2dc-47f0-8697-16e70348cf42
31,ti_Grand Noir,Grand Noir,1982,0,TINTAS,59789d71-e2a8-4368-887d-57cfc1019a96
32,ti_Grenache,Grenache,1982,17212,TINTAS,ee073f10-162c-4d3f-9d20-e20c124675e5
33,ti_Jaen,Jaen,1982,0,TINTAS,6542b905-8bf5-4aae-a28a-ada6978a8f94
34,ti_Lagrein,Lagrein,1982,0,TINTAS,0f3826e0-0ffb-4282-b5bc-f9ab8259d817
35,ti_Lambrusco,Lambrusco,1982,300,TINTAS,705e789c-17af-49c3-abdc-8696c148d3ea
36,ti_Malbec,Malbec,1982,14466,TINTAS,40c94670-c36d-4f27-b4c2-3482e69b7836
37,ti_Marzemina,Marzemina,1982,88008,TINTAS,b7e0696f-2924-4d16-b8ab-5f0e84eab9d2
38,ti_Merlot,Merlot,1982,5762774,TINTAS,63a18a49-cfe0-47a2-a2b3-e25dbafe8759
39,ti_Marselan,Marselan,1982,0,TINTAS,47eb5db8-9332-4c55-a1c0-14ec18a4c056
40,ti_Molinera,Molinera,1982,0,TINTAS,b63b7046-d910-4171-9151-c39a3518470b
41,ti_Montepulciano,Montepulciano,1982,0,TINTAS,6531fc9f-3d28-4e76-aa3c-f7fd672d581b
42,ti_Moscato Bailey,Moscato Bailey,1982,0,TINTAS,a6687ebb-6bf3-441f-b869-1ac326568321
43,ti_Napa Gamay,Napa Gamay,1982,0,TINTAS,81276168-387e-498f-9819-5127e190f987
44,ti_Nebbiolo,Nebbiolo,1982,600,TINTAS,ade3b003-441e-41d0-afc0-8b2aead7fb01
45,ti_Petit Verdot,Petit Verdot,1982,0,TINTAS,a0ea66cc-58b1-4632-951f-2bcd03dc0cbc
46,ti_Petite Sirah,Petite Sirah,1982,0,TINTAS,e11d5b88-3e1f-4a3a-ba58-bcf51caa43ec
47,ti_Pinotage,Pinotage,1982,0,TINTAS,736a2987-a34d-4428-bb55-9141a82b6f00
48,ti_Pinot Noir,Pinot Noir,1982,10948,TINTAS,ecb4d8d2-06d8-4ae1-8d73-1a79e5871c6a
49,ti_Pinot Saint George,Pinot Saint George,1982,0,TINTAS,d874cf60-6702-4518-8ff3-41d1d9f608be
50,ti_Piriquita,Piriquita,1982,0,TINTAS,baca2605-15cd-480e-881c-c6bc2b680a72
51,ti_Rebo,Rebo,1982,0,TINTAS,99b9a6dc-c427-4ab8-a025-c92ef0a0b9c7
52,ti_Refosco,Refosco,1982,0,TINTAS,a80cb59f-ca67-4b11-b6a2-99ea33c8fc73
53,ti_Rondinella,Rondinella,1982,0,TINTAS,c658b12e-4608-40c5-acd2-c627e54bbd28
