id,control,produto,ano,valor,categoria,product_id
21,su_Suco_Reprocessado,   Suco Reprocessado/reconstituido,1982,0,SUCO DE UVAS,09e7d1d0-ca26-4c43-b210-1901f406ee5c
22,su_Suco_Orgânico,   Suco Orgânico,1982,0,SUCO DE UVAS,290488e9-93b4-4fc0-b784-4154fba25e29
23,su_Outros_sucos,   Outros sucos de uvas,1982,0,SUCO DE UVAS,4e721110-b73d-40a3-b8d9-879fe59030b8
26,ou_Outros vinhos (sem informdetalhada,  Outros vinhos (sem informação detalhada),1982,0,OUTROS PRODUTOS COMERCIALIZADOS,9092796a-0cfd-4bf1-98cf-21c4ca5223c5
27,ou_Agrin,"  Agrin (fermentado, acetico misto)",1982,0,OUTROS PRODUTOS COMERCIALIZADOS,fda1ef08-62f8-4efd-b845-62774f36d298
28,ou_Aguardente,  Aguardente de vinho 50°gl,1982,0,OUTROS PRODUTOS COMERCIALIZADOS,80c73f57-44ce-47d8-b299-3d16dd7dd5a8
29,ou_Alcool_vinico,  Alcool vinico,1982,0,OUTROS PRODUTOS COMERCIALIZADOS,b48b7ffd-01ec-4342-a401-73bc3555fc68
30,ou_Bagaceira,  Bagaceira (graspa),1982,496554,OUTROS PRODUTOS COMERCIALIZADOS,c429f3f8-9c7c-4ae9-8daf-56c799babad6
31,ou_Base_champenoise,  Base champenoise champanha,1982,0,OUTROS PRODUTOS COMERCIALIZADOS,ee170a0c-78aa-4553-b53f-f011dcae7372
32,ou_Base_charmat,  Base charmat champanha,1982,0,OUTROS PRODUTOS COMERCIALIZADOS,6452fd96-e484-4b58-850d-302fefd19ce0
33,ou_Base_espumante,  Base espumante moscatel,1982,0,OUTROS PRODUTOS COMERCIALIZADOS,775a1268-bdcb-49cc-b8fa-0f6fc923d798
34,ou_Bebida,  Bebida de uva,1982,0,OUTROS PRODUTOS COMERCIALIZADOS,35d43575-fb7f-4dd5-a0b2-8dc1c60d06df
35,ou_Borra_liqwuida,  Borra líquida,1982,0,OUTROS PRODUTOS COMERCIALIZADOS,3ccc2291-07db-475c-a925-8de98bcc9907
36,ou_Borra_seca,  Borra seca,1982,0,OUTROS PRODUTOS COMERCIALIZADOS,c6f57da1-b3c6-49b2-b8cd-7d7248127436
37,ou_Brandy,  Brandy (conhaque),1982,1348154,OUTROS PRODUTOS COMERCIALIZADOS,4ab02d4f-8699-471c-ae96-0d4d98353af1
38,ou_Cooler,  Cooler,1982,0,OUTROS PRODUTOS COMERCIALIZADOS,d66ba5be-3f08-4c01-9371-6d493c673769
39,ou_Coquetel,  Coquetel com vinho,1982,0,OUTROS PRODUTOS COMERCIALIZADOS,ef18d981-be48-4e67-9a98-6124a097d5b7
40,ou_Destilado,  Destilado de vinho,1982,3466121,OUTROS PRODUTOS COMERCIALIZADOS,2e50ccb2-a602-453e-95fb-525a8f716938
41,ou_Filtrado_doce,  Filtrado doce,1982,4261912,OUTROS PRODUTOS COMERCIALIZADOS,a06e0bbe-18a6-4650-9354-9b69871aa0f7
42,ou_Jeropiga,  Jeropiga,1982,30410,OUTROS PRODUTOS COMERCIALIZADOS,c0e847de-3be4-4e21-9e51-ba9fffe4347b
43,ou_Mistelas,  Mistelas,1982,2068930,OUTROS PRODUTOS COMERCIALIZADOS,0e6f0cbc-cf18-4aae-a1cb-526e1f22b007
44,ou_Mosto_concentrado,  Mosto concentrado,1982,0,OUTROS PRODUTOS COMERCIALIZADOS,f866441c-ee11-4803-aa4e-d921e052a9a4
45,ou_Mosto_uva,  Mosto de uva,1982,0,OUTROS PRODUTOS COMERCIALIZADOS,283a86f2-b600-4029-ad9d-f31dfe68c379
46,ou_Mosto_sulfitado,  Mosto sulfitado,1982,607630,OUTROS PRODUTOS COMERCIALIZADOS,0ffecf7f-1e51-420a-a5f4-0d99fb8fd8a6
47,ou_Nectar,  Nectar de uva,1982,0,OUTROS PRODUTOS COMERCIALIZADOS,e321f286-e756-4b0e-b4e5-b6792c7824b4
48,ou_Outros_produtos,  Outros produtos,1982,0,OUTROS PRODUTOS COMERCIALIZADOS,a4c27d72-d124-49b4-a1eb-ca26f1d27051
49,ou_Polpa,  Polpa de uva,1982,0,OUTROS PRODUTOS COMERCIALIZADOS,64ff761f-e2cc-4f49-9242-cfe059852aef
50,ou_Preparado_líquido,  Preparado líquido para refresco,1982,0,OUTROS PRODUTOS COMERCIALIZADOS,d059cea2-4281-4810-a065-f4723390ebd8
51,ou_Refrigerante,  Refrigerante +50% suco,1982,0,OUTROS PRODUTOS COMERCIALIZADOS,9fad6593-2750-400d-9e57-edbbab586a18
52,ou_Sangria,  Sangria,1982,0,OUTROS PRODUTOS COMERCIALIZADOS,944be768-a8f9-41bf-8e40-6b80117ccf9a
53,ou_Vinagre_balsamico,  Vinagre balsamico,1982,0,OUTROS PRODUTOS COMERCIALIZADOS,7bd4ce4f-64a3-4dbc-9880-6d6437477b33
54,ou_Vinagre_duplo,  Vinagre duplo,1982,0,OUTROS PRODUTOS COMERCIALIZADOS,890f63ae-c329-429b-9b04-cc6122e01aa3
55,ou_Vinagre_simples,  Vinagre simples,1982,2434183,OUTROS PRODUTOS COMERCIALIZADOS,9e84574f-85ce-4c7e-bfb8-fa8a4907cd75
56,ou_Vinho_acetificado,  Vinho acetificado,1982,0,OUTROS PRODUTOS COMERCIALIZADOS,0c0745db-e63d-419f-87a1-259166016ce9
57,ou_Vinho_base,  Vinho base para espumantes,1982,0,OUTROS PRODUTOS COMERCIALIZADOS,b30e9eb3-684d-4b14-a1e4-6b0382145000
58,ou_Vinho_composto,  Vinho composto,1982,708876,OUTROS PRODUTOS COMERCIALIZADOS,4affec2a-9207-445b-a0be-5e3795bd37c5
59,ou_Vinho_licoroso,  Vinho licoroso,1982,2347859,OUTROS PRODUTOS COMERCIALIZADOS,3e66f3ba-2b51-4c7b-9d04-ae677d10e82a
60,ou_Vinho_leve,  Vinho leve,1982,0,OUTROS PRODUTOS COMERCIALIZADOS,4e900c11-4f4b-464b-984b-c422e0e7d0cd
61,ou_Vinho_gaseificado,  Vinho gaseificado,1982,0,OUTROS PRODUTOS COMERCIALIZADOS,48dfb733-3b26-4871-b78e-324048d7b4c7
2,vm_Tinto,  Tinto,1983,151852639,VINHO DE MESA,9cb6c857-850c-49e1-9f72-3ef7bf249efc
3,vm_Rosado,  Rosado,1983,23841328,VINHO DE MESA,df054994-0e76-4cc4-b34a-272ca077b010
4,vm_Branco,  Branco,1983,19922653,VINHO DE MESA,4c8aebde-0760-40fe-b57f-e5d7483adbc7
6,vm_Tinto,  Tinto,1983,9811525,VINHO  FINO DE MESA,8c7fe7a6-9d73-4b0b-a191-21ad77ec0f6c
7,vm_Rosado,  Rosado,1983,3548807,VINHO  FINO DE MESA,d03c7024-be43-4a41-9ba8-ee8868654441
8,vm_Branco,  Branco,1983,19329787,VINHO  FINO DE MESA,4022751d-be38-47b1-a1e0-9465b71771ba
12,ve_Tinto,  Tinto,1983,1034452,VINHO ESPECIAL,51a337f3-5086-4fcd-a360-15bc567127f9
13,ve_Rosado,  Rosado,1983,2735222,VINHO ESPECIAL,c918d7b3-ff20-4bad-992a-94424e0c5991
14,ve_Branco,  Branco,1983,1623957,VINHO ESPECIAL,7ffacec7-381d-4450-b0e9-6f50e2446c5a
16,es_Espumante_Moscatel,  Espumante  Moscatel,1983,0,ESPUMANTES ,b160d4f9-2155-4ba5-ae3d-abf602eb6691
17,es_Espumante,  Espumante,1983,0,ESPUMANTES ,20114f83-b51a-439b-b34f-b6637d818607
18,es_Espumante Orgânico,  Espumante Orgânico,1983,0,ESPUMANTES ,9c6cf3f2-3c10-4efc-95e3-c2ac02e978a4
20,su_Suco_Natural,   Suco Natural Integral,1983,0,SUCO DE UVAS,45dee99e-93e9-4489-b519-002fb7a77717
21,su_Suco_Reprocessado,   Suco Reprocessado/reconstituido,1983,0,SUCO DE UVAS,6a954bf5-c43a-4364-ac7d-5f33ab9f204a
22,su_Suco_Orgânico,   Suco Orgânico,1983,0,SUCO DE UVAS,50eb5d45-f09a-4d8f-8f10-f1706551ce8e
23,su_Outros_sucos,   Outros sucos de uvas,1983,0,SUCO DE UVAS,1edc8f42-d446-4a8b-925a-67f7ae061cad
26,ou_Outros vinhos (sem informdetalhada,  Outros vinhos (sem informação detalhada),1983,0,OUTROS PRODUTOS COMERCIALIZADOS,4ce43d6a-c9ea-4847-8680-e0ea9990b324
27,ou_Agrin,"  Agrin (fermentado, acetico misto)",1983,0,OUTROS PRODUTOS COMERCIALIZADOS,457721b7-7b09-43eb-a52e-a9885792c354
28,ou_Aguardente,  Aguardente de vinho 50°gl,1983,0,OUTROS PRODUTOS COMERCIALIZADOS,8e92c2ef-91f2-414c-bea7-2e6871d720c7
29,ou_Alcool_vinico,  Alcool vinico,1983,0,OUTROS PRODUTOS COMERCIALIZADOS,5d67af58-8ea0-4006-9f63-e35902501770
30,ou_Bagaceira,  Bagaceira (graspa),1983,339085,OUTROS PRODUTOS COMERCIALIZADOS,ea76fd32-89c6-4eb0-a90d-13f172a52078
31,ou_Base_champenoise,  Base champenoise champanha,1983,0,OUTROS PRODUTOS COMERCIALIZADOS,1c201a37-9c98-455f-814b-6114d3a4adca
32,ou_Base_charmat,  Base charmat champanha,1983,0,OUTROS PRODUTOS COMERCIALIZADOS,197072ec-ee51-439c-99d7-8eb17e7c707c
33,ou_Base_espumante,  Base espumante moscatel,1983,0,OUTROS PRODUTOS COMERCIALIZADOS,ce766d76-f4e7-4b40-94b7-60fd1d849bec
34,ou_Bebida,  Bebida de uva,1983,0,OUTROS PRODUTOS COMERCIALIZADOS,055f0d83-52dc-4045-9e39-3fbc135dfca9
35,ou_Borra_liqwuida,  Borra líquida,1983,0,OUTROS PRODUTOS COMERCIALIZADOS,cec210de-5b7d-4706-9eab-b1ca175325b2
36,ou_Borra_seca,  Borra seca,1983,0,OUTROS PRODUTOS COMERCIALIZADOS,4a6a97ce-da1b-411e-a5f6-6fc317a47117
37,ou_Brandy,  Brandy (conhaque),1983,1212182,OUTROS PRODUTOS COMERCIALIZADOS,d780e527-0faa-438f-b522-6f37362d94a0
38,ou_Cooler,  Cooler,1983,0,OUTROS PRODUTOS COMERCIALIZADOS,45270234-bac0-438a-8e75-93f6514ed478
39,ou_Coquetel,  Coquetel com vinho,1983,0,OUTROS PRODUTOS COMERCIALIZADOS,363cf3da-e6bf-4bc6-a1a9-3cd76f8422d3
40,ou_Destilado,  Destilado de vinho,1983,2029714,OUTROS PRODUTOS COMERCIALIZADOS,272e3934-4c70-47b9-b80e-b8250a74ce39
41,ou_Filtrado_doce,  Filtrado doce,1983,4062927,OUTROS PRODUTOS COMERCIALIZADOS,6abaf9da-9a6a-45f0-abd9-074912f6b516
42,ou_Jeropiga,  Jeropiga,1983,25618,OUTROS PRODUTOS COMERCIALIZADOS,816232bb-773e-4463-a480-362ccfdd477f
43,ou_Mistelas,  Mistelas,1983,872156,OUTROS PRODUTOS COMERCIALIZADOS,49eca202-3f7f-4e96-acaf-a209520faddf
44,ou_Mosto_concentrado,  Mosto concentrado,1983,0,OUTROS PRODUTOS COMERCIALIZADOS,78db0080-b431-439b-9a85-66c053334984
45,ou_Mosto_uva,  Mosto de uva,1983,0,OUTROS PRODUTOS COMERCIALIZADOS,8c8d2d81-12b6-4c02-82ff-d2e05eecb4c6
46,ou_Mosto_sulfitado,  Mosto sulfitado,1983,215868,OUTROS PRODUTOS COMERCIALIZADOS,dde80598-0b06-4887-969e-b9d6120d0dd9
47,ou_Nectar,  Nectar de uva,1983,0,OUTROS PRODUTOS COMERCIALIZADOS,318957ec-fcb1-49af-9fa5-f09e8f698896
48,ou_Outros_produtos,  Outros produtos,1983,0,OUTROS PRODUTOS COMERCIALIZADOS,6f970bc8-7dc2-4c53-8750-80afcc20fe40
49,ou_Polpa,  Polpa de uva,1983,0,OUTROS PRODUTOS COMERCIALIZADOS,df640dca-ed05-4b51-9ad5-46bec753069d
50,ou_Preparado_líquido,  Preparado líquido para refresco,1983,0,OUTROS PRODUTOS COMERCIALIZADOS,c65a95ab-b652-4d1c-9788-c12c3db09db3
51,ou_Refrigerante,  Refrigerante +50% suco,1983,0,OUTROS PRODUTOS COMERCIALIZADOS,6e1db214-43f0-49c7-ab6b-cb6f3ff6c8b2
52,ou_Sangria,  Sangria,1983,0,OUTROS PRODUTOS COMERCIALIZADOS,3859402f-4742-4013-869d-286cf6130d6f
53,ou_Vinagre_balsamico,  Vinagre balsamico,1983,0,OUTROS PRODUTOS COMERCIALIZADOS,b9d2e978-47f0-461b-9adc-41c003145572
54,ou_Vinagre_duplo,  Vinagre duplo,1983,0,OUTROS PRODUTOS COMERCIALIZADOS,94cdeb25-7812-4ebc-b777-5b5dc07a198a
55,ou_Vinagre_simples,  Vinagre simples,1983,2490691,OUTROS PRODUTOS COMERCIALIZADOS,e9275d28-3563-402c-8c1c-fc2af2193af9
56,ou_Vinho_acetificado,  Vinho acetificado,1983,0,OUTROS PRODUTOS COMERCIALIZADOS,11e9c566-8347-49c0-b296-4e2db7d9fcad
57,ou_Vinho_base,  Vinho base para espumantes,1983,0,OUTROS PRODUTOS COMERCIALIZADOS,6b14fac5-f790-4098-9409-5107f192f055
58,ou_Vinho_composto,  Vinho composto,1983,657957,OUTROS PRODUTOS COMERCIALIZADOS,df5f5845-ba2d-4689-8658-7fe7b8d10110
59,ou_Vinho_licoroso,  Vinho licoroso,1983,1800611,OUTROS PRODUTOS COMERCIALIZADOS,0742a012-d965-4878-8ca2-eaf1a131a8f2
60,ou_Vinho_leve,  Vinho leve,1983,0,OUTROS PRODUTOS COMERCIALIZADOS,86e2b0c3-6e63-4484-a897-5c0896cbaa4b
61,ou_Vinho_gaseificado,  Vinho gaseificado,1983,0,OUTROS PRODUTOS COMERCIALIZADOS,a87db050-e481-4f90-a392-6c16078c0538
2,vm_Tinto,  Tinto,1984,129249097,VINHO DE MESA,9590136c-2160-4e98-88a9-4f3f1287d6d0
3,vm_Rosado,  Rosado,1984,21724540,VINHO DE MESA,c41ecab1-b989-4056-ba59-287756fa6773
4,vm_Branco,  Branco,1984,20645870,VINHO DE MESA,865f1962-26bc-43ec-a580-36f78a391a0d
6,vm_Tinto,  Tinto,1984,14797285,VINHO  FINO DE MESA,27ecf823-a1b3-4c8c-8e16-55a149988516
7,vm_Rosado,  Rosado,1984,3714334,VINHO  FINO DE MESA,39ee39d4-5738-47e4-a00e-a3d299ff85b5
8,vm_Branco,  Branco,1984,23652774,VINHO  FINO DE MESA,a35617a6-f5b8-4289-a1d2-b22136cfaeaf
12,ve_Tinto,  Tinto,1984,1043073,VINHO ESPECIAL,a638da52-4b0d-4dd6-9524-8a66da6a04ba
13,ve_Rosado,  Rosado,1984,2308400,VINHO ESPECIAL,132b1f58-a66d-4c74-a5ef-e6beb270e33f
14,ve_Branco,  Branco,1984,2184184,VINHO ESPECIAL,f90e72a7-ee12-427a-bef4-b3d6fe4a24bd
16,es_Espumante_Moscatel,  Espumante  Moscatel,1984,0,ESPUMANTES ,e0bc1024-dcf4-4b60-8854-b6f5cefba240
17,es_Espumante,  Espumante,1984,0,ESPUMANTES ,dbba36ba-459a-4cfb-a684-29c0233d2d6d
18,es_Espumante Orgânico,  Espumante Orgânico,1984,0,ESPUMANTES ,1ad21c86-af91-4803-84b6-1a3433dd58f3
20,su_Suco_Natural,   Suco Natural Integral,1984,0,SUCO DE UVAS,74aebfc4-924f-4461-9a3e-e257d34274c9
21,su_Suco_Reprocessado,   Suco Reprocessado/reconstituido,1984,0,SUCO DE UVAS,574914a7-fcf1-48f2-9744-f947e39b27cc
22,su_Suco_Orgânico,   Suco Orgânico,1984,0,SUCO DE UVAS,8c97a392-9119-4f99-b024-19d3cf2f000f
23,su_Outros_sucos,   Outros sucos de uvas,1984,0,SUCO DE UVAS,9508e5de-c0b9-4a9b-b66a-ddaefbb834a3
26,ou_Outros vinhos (sem informdetalhada,  Outros vinhos (sem informação detalhada),1984,0,OUTROS PRODUTOS COMERCIALIZADOS,f4ce9c92-4544-4667-8a80-f81aa52b9c98
27,ou_Agrin,"  Agrin (fermentado, acetico misto)",1984,0,OUTROS PRODUTOS COMERCIALIZADOS,c19d05f1-6dc7-4ed1-aa45-b131e1eb752a
28,ou_Aguardente,  Aguardente de vinho 50°gl,1984,0,OUTROS PRODUTOS COMERCIALIZADOS,eb58f2c8-573c-4a2a-9dc6-948b0fead754
29,ou_Alcool_vinico,  Alcool vinico,1984,0,OUTROS PRODUTOS COMERCIALIZADOS,68674e6d-1b44-408a-aeb9-4492355e2ab2
30,ou_Bagaceira,  Bagaceira (graspa),1984,434913,OUTROS PRODUTOS COMERCIALIZADOS,1c1e7874-5834-4235-8857-0070741b6548
31,ou_Base_champenoise,  Base champenoise champanha,1984,0,OUTROS PRODUTOS COMERCIALIZADOS,008603d1-cdf2-40a4-bed9-9f3d412d19bf
32,ou_Base_charmat,  Base charmat champanha,1984,0,OUTROS PRODUTOS COMERCIALIZADOS,d4a45597-e015-43b1-8b9e-7b101d78ef57
33,ou_Base_espumante,  Base espumante moscatel,1984,0,OUTROS PRODUTOS COMERCIALIZADOS,d9d10eb3-ead1-4f6b-8536-183eea07aa08
34,ou_Bebida,  Bebida de uva,1984,0,OUTROS PRODUTOS COMERCIALIZADOS,c9b2f86a-e31b-4e41-9388-7a1b55ebd951
35,ou_Borra_liqwuida,  Borra líquida,1984,0,OUTROS PRODUTOS COMERCIALIZADOS,21cbbf17-a2bb-45af-9e9d-973590fd0a01
36,ou_Borra_seca,  Borra seca,1984,0,OUTROS PRODUTOS COMERCIALIZADOS,17dca886-ce99-4ce1-89a1-490b29338e7d
37,ou_Brandy,  Brandy (conhaque),1984,1074816,OUTROS PRODUTOS COMERCIALIZADOS,fc359a39-8c96-44d1-9efa-136ad64e69b7
38,ou_Cooler,  Cooler,1984,0,OUTROS PRODUTOS COMERCIALIZADOS,57e4bfb3-bdb9-48f3-bb3e-ff47e53f25ac
39,ou_Coquetel,  Coquetel com vinho,1984,0,OUTROS PRODUTOS COMERCIALIZADOS,c59bcd3d-58a9-4095-bda3-3bfb1ddc6e19
40,ou_Destilado,  Destilado de vinho,1984,1678482,OUTROS PRODUTOS COMERCIALIZADOS,aefd0bb0-5d18-46ac-bf5a-6cc4919143ea
41,ou_Filtrado_doce,  Filtrado doce,1984,4994248,OUTROS PRODUTOS COMERCIALIZADOS,4497113c-10f1-4e73-9daa-906d354db6b8
42,ou_Jeropiga,  Jeropiga,1984,36717,OUTROS PRODUTOS COMERCIALIZADOS,fbec3f3c-e755-4c8e-9b3f-38f683ffccfe
43,ou_Mistelas,  Mistelas,1984,1095044,OUTROS PRODUTOS COMERCIALIZADOS,eed21634-f2e5-45a0-b14c-2f1d921cdfdb
44,ou_Mosto_concentrado,  Mosto concentrado,1984,0,OUTROS PRODUTOS COMERCIALIZADOS,362a9227-4276-4a44-a728-40e4210304de
45,ou_Mosto_uva,  Mosto de uva,1984,0,OUTROS PRODUTOS COMERCIALIZADOS,d9501ddc-d977-4c4e-9252-15c30c893879
46,ou_Mosto_sulfitado,  Mosto sulfitado,1984,914641,OUTROS PRODUTOS COMERCIALIZADOS,19042522-8566-4fb6-b3fd-2971ad651b2a
47,ou_Nectar,  Nectar de uva,1984,0,OUTROS PRODUTOS COMERCIALIZADOS,a800f771-78c5-40db-adeb-0550b720cd20
48,ou_Outros_produtos,  Outros produtos,1984,0,OUTROS PRODUTOS COMERCIALIZADOS,7d2f69f6-8e73-4fd3-929f-0338f5e364bf
49,ou_Polpa,  Polpa de uva,1984,0,OUTROS PRODUTOS COMERCIALIZADOS,204ba1ad-9ab2-4ab2-bfe0-c5f607aab4ae
50,ou_Preparado_líquido,  Preparado líquido para refresco,1984,0,OUTROS PRODUTOS COMERCIALIZADOS,d79ec617-1b5a-4e78-a39a-e04fe79a1c09
51,ou_Refrigerante,  Refrigerante +50% suco,1984,0,OUTROS PRODUTOS COMERCIALIZADOS,f5c957f4-c72b-451a-b47d-90905d24e016
52,ou_Sangria,  Sangria,1984,0,OUTROS PRODUTOS COMERCIALIZADOS,410d1594-d7e7-4703-bc32-bec2d9938568
53,ou_Vinagre_balsamico,  Vinagre balsamico,1984,0,OUTROS PRODUTOS COMERCIALIZADOS,ff1f866e-1b68-4693-8a61-b17557f1270f
54,ou_Vinagre_duplo,  Vinagre duplo,1984,0,OUTROS PRODUTOS COMERCIALIZADOS,1a6fa2b9-2aff-4942-87b5-fec8e9ea7600
55,ou_Vinagre_simples,  Vinagre simples,1984,2690012,OUTROS PRODUTOS COMERCIALIZADOS,db47a732-3e0b-4de6-be4a-0bf7655a5e87
56,ou_Vinho_acetificado,  Vinho acetificado,1984,0,OUTROS PRODUTOS COMERCIALIZADOS,47179ea7-e357-4f1b-9ee0-62034c6517fb
57,ou_Vinho_base,  Vinho base para espumantes,1984,0,OUTROS PRODUTOS COMERCIALIZADOS,2bfa9a22-ec80-469d-ae15-f6b280207a9e
58,ou_Vinho_composto,  Vinho composto,1984,656837,OUTROS PRODUTOS COMERCIALIZADOS,a110fc22-882b-49cd-b874-84b92bdaca2b
59,ou_Vinho_licoroso,  Vinho licoroso,1984,1708907,OUTROS PRODUTOS COMERCIALIZADOS,388b86e9-ccb1-4544-b82e-32a9655e785b
60,ou_Vinho_leve,  Vinho leve,1984,0,OUTROS PRODUTOS COMERCIALIZADOS,3142b75e-411b-4ee7-8556-debb16a4fee5
61,ou_Vinho_gaseificado,  Vinho gaseificado,1984,0,OUTROS PRODUTOS COMERCIALIZADOS,c783d215-d411-4e77-97ae-4d596c561251
2,vm_Tinto,  Tinto,1985,138710394,VINHO DE MESA,2fa01480-dc77-431d-957d-c96d61c05878
3,vm_Rosado,  Rosado,1985,23988088,VINHO DE MESA,4db3a4f7-8d6d-4929-b688-f6e23383e080
4,vm_Branco,  Branco,1985,22493355,VINHO DE MESA,f686ab7f-01e7-4939-891d-a73c4f854bcd
6,vm_Tinto,  Tinto,1985,13133683,VINHO  FINO DE MESA,e05c923f-fa3b-4c23-8ba1-8f0a56252680
7,vm_Rosado,  Rosado,1985,3510330,VINHO  FINO DE MESA,c07eff2b-25b1-4749-8a2e-0c6437d02c99
8,vm_Branco,  Branco,1985,27955194,VINHO  FINO DE MESA,3671bd3e-30fa-4631-8fb8-8cbd95b98a49
12,ve_Tinto,  Tinto,1985,863932,VINHO ESPECIAL,100dabc4-c84d-4663-9adc-06578ebcaaf7
13,ve_Rosado,  Rosado,1985,2145100,VINHO ESPECIAL,c125c068-f9bb-42e0-b98f-05e60c417ae4
14,ve_Branco,  Branco,1985,1757709,VINHO ESPECIAL,13384728-12b4-4358-a1fe-cbe81fa65f5c
16,es_Espumante_Moscatel,  Espumante  Moscatel,1985,0,ESPUMANTES ,25ecaa99-d594-4010-bd0c-ae690b42c35b
17,es_Espumante,  Espumante,1985,0,ESPUMANTES ,532aa84b-7837-46ff-a586-243576e5796a
18,es_Espumante Orgânico,  Espumante Orgânico,1985,0,ESPUMANTES ,a29be929-ab68-48a1-9235-2be40537d83c
20,su_Suco_Natural,   Suco Natural Integral,1985,0,SUCO DE UVAS,f56ee1a8-4f6c-453e-afc2-f63ee1ace687
21,su_Suco_Reprocessado,   Suco Reprocessado/reconstituido,1985,0,SUCO DE UVAS,5b3a057c-f60d-4e76-823c-6663a09e9c17
22,su_Suco_Orgânico,   Suco Orgânico,1985,0,SUCO DE UVAS,94ce70ab-e4c5-49b9-b9df-b59dc124ba9a
23,su_Outros_sucos,   Outros sucos de uvas,1985,0,SUCO DE UVAS,675a8346-95ce-4e33-8cac-e604234a390a
26,ou_Outros vinhos (sem informdetalhada,  Outros vinhos (sem informação detalhada),1985,0,OUTROS PRODUTOS COMERCIALIZADOS,e8d495e1-a317-42de-8384-a86541366776
27,ou_Agrin,"  Agrin (fermentado, acetico misto)",1985,0,OUTROS PRODUTOS COMERCIALIZADOS,add05df4-5d3b-4e66-8d85-5c932a4f4ccd
28,ou_Aguardente,  Aguardente de vinho 50°gl,1985,0,OUTROS PRODUTOS COMERCIALIZADOS,f3d819fc-a7fb-4025-b369-d9db931e9865
29,ou_Alcool_vinico,  Alcool vinico,1985,0,OUTROS PRODUTOS COMERCIALIZADOS,9d7be57c-e6ed-43d5-b122-c726909bf48e
30,ou_Bagaceira,  Bagaceira (graspa),1985,289415,OUTROS PRODUTOS COMERCIALIZADOS,ab64a483-1b49-4bd5-a769-df0acbc2c59f
31,ou_Base_champenoise,  Base champenoise champanha,1985,0,OUTROS PRODUTOS COMERCIALIZADOS,43906996-4e6a-4961-8b35-540e028028c8
32,ou_Base_charmat,  Base charmat champanha,1985,0,OUTROS PRODUTOS COMERCIALIZADOS,daec678e-ac1d-4c18-be98-124857624533
33,ou_Base_espumante,  Base espumante moscatel,1985,0,OUTROS PRODUTOS COMERCIALIZADOS,30a98669-8b43-4883-bad4-69c924f041bf
34,ou_Bebida,  Bebida de uva,1985,0,OUTROS PRODUTOS COMERCIALIZADOS,f5de2ec8-3ba7-4a64-bbbb-c19bbc3e5409
35,ou_Borra_liqwuida,  Borra líquida,1985,0,OUTROS PRODUTOS COMERCIALIZADOS,3ed86bf2-9584-4ee7-bfe4-52f360b47841
36,ou_Borra_seca,  Borra seca,1985,0,OUTROS PRODUTOS COMERCIALIZADOS,90746a13-7d75-4063-b31a-92ad0db6b823
37,ou_Brandy,  Brandy (conhaque),1985,1551097,OUTROS PRODUTOS COMERCIALIZADOS,ce2dab32-4281-43d0-8bed-77282d423eff
38,ou_Cooler,  Cooler,1985,0,OUTROS PRODUTOS COMERCIALIZADOS,862b5188-49c0-40b3-8e21-34e4cf78ae09
39,ou_Coquetel,  Coquetel com vinho,1985,0,OUTROS PRODUTOS COMERCIALIZADOS,29c7a794-f105-41c1-bf74-9d07f2eb68ee
40,ou_Destilado,  Destilado de vinho,1985,1460361,OUTROS PRODUTOS COMERCIALIZADOS,45aeaa21-d10f-46ef-ba5f-edb018beb01c
41,ou_Filtrado_doce,  Filtrado doce,1985,6005137,OUTROS PRODUTOS COMERCIALIZADOS,eb4406a4-a09a-4a8d-8f37-c8e73ecb02ea
42,ou_Jeropiga,  Jeropiga,1985,130094,OUTROS PRODUTOS COMERCIALIZADOS,6c95025e-802f-4fe4-a405-18db4d905dbc
43,ou_Mistelas,  Mistelas,1985,83792,OUTROS PRODUTOS COMERCIALIZADOS,6d896931-91d0-4872-84d3-e546a5d44371
44,ou_Mosto_concentrado,  Mosto concentrado,1985,0,OUTROS PRODUTOS COMERCIALIZADOS,b532d77e-838b-4a84-bc99-ee08e81d73fc
45,ou_Mosto_uva,  Mosto de uva,1985,0,OUTROS PRODUTOS COMERCIALIZADOS,84525e58-9021-4373-bd06-078bd4246154
46,ou_Mosto_sulfitado,  Mosto sulfitado,1985,57717,OUTROS PRODUTOS COMERCIALIZADOS,83825a30-f0ea-4070-95e8-4bb377ce8271
47,ou_Nectar,  Nectar de uva,1985,0,OUTROS PRODUTOS COMERCIALIZADOS,2ec3adda-6ddb-40f2-a303-989f936734f3
48,ou_Outros_produtos,  Outros produtos,1985,0,OUTROS PRODUTOS COMERCIALIZADOS,a51a5ab7-3224-41a0-b84d-2e04942a1429
49,ou_Polpa,  Polpa de uva,1985,0,OUTROS PRODUTOS COMERCIALIZADOS,b8bba811-e14d-4733-8d61-25dcd26f2236
50,ou_Preparado_líquido,  Preparado líquido para refresco,1985,0,OUTROS PRODUTOS COMERCIALIZADOS,86b53751-4705-419c-abc9-7937d7ef2a4a
51,ou_Refrigerante,  Refrigerante +50% suco,1985,0,OUTROS PRODUTOS COMERCIALIZADOS,9b4efee6-7474-4e30-abd0-2d505ecba49d
52,ou_Sangria,  Sangria,1985,0,OUTROS PRODUTOS COMERCIALIZADOS,78ebd15f-88fb-4135-b287-898dfacbbe99
